,username,group,review,time,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Submitted at
127,,G3,,,APPROVED,2023-06-06T10:32:06.931000Z,2023-06-06T11:16:10.336000Z,2023-06-08T09:55:58.066000,2023-06-06T11:16:10.787863Z,2644.0,C4FP4UXH,197.0,"German, English",High school diploma/A-levels,21.0,Male,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED,
128,,G3,,,APPROVED,2023-06-06T10:32:54.962000Z,2023-06-06T11:42:50.801000Z,2023-06-08T09:55:58.466000,2023-06-06T11:42:51.284027Z,4196.0,C4FP4UXH,9.0,"English, German",High school diploma/A-levels,29.0,Male,Mixed,Germany,Germany,Germany,German,Yes,DATA_EXPIRED,
129,,G3,,,APPROVED,2023-06-06T10:37:12.766000Z,2023-06-06T11:01:13.340000Z,2023-06-08T09:55:53.070000,2023-06-06T11:01:13.980396Z,1441.0,C4FP4UXH,180.0,"English, French, German",Graduate degree (MA/MSc/MPhil/other),27.0,Female,White,Luxembourg,United Kingdom,Luxembourg,German,No,Full-Time,
130,103.0,G3,,,APPROVED,2023-06-06T10:42:23.003000Z,2023-06-06T11:30:18.222000Z,2023-06-08T09:55:58.663000,2023-06-06T11:30:18.673087Z,2876.0,C4FP4UXH,6.0,"Afrikaans, Arabic, Chinese, Estonian, French, German, Spanish",Graduate degree (MA/MSc/MPhil/other),25.0,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,
131,,G3,,,APPROVED,2023-06-06T10:58:01.450000Z,2023-06-06T12:01:14.205000Z,2023-06-08T09:55:53.442000,2023-06-06T12:01:14.595185Z,3793.0,C4FP4UXH,260.0,"Hungarian, German, English",High school diploma/A-levels,20.0,Female,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED,
132,,G3,,,APPROVED,2023-06-06T11:41:10.256000Z,2023-06-06T12:30:23.030000Z,2023-06-08T09:55:53.637000,2023-06-06T12:30:23.491304Z,2953.0,C4FP4UXH,147.0,"English, German, French, Portuguese, Italian",Undergraduate degree (BA/BSc/other),23.0,Female,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,
133,,G3,,,APPROVED,2023-06-06T12:06:40.640000Z,2023-06-06T12:40:54.298000Z,2023-06-08T09:55:59.031000,2023-06-06T12:40:54.761107Z,2054.0,C4FP4UXH,916.0,"German, English",High school diploma/A-levels,29.0,Male,White,Germany,Germany,Germany,German,Yes,Part-Time,
134,112.0,G4,,,APPROVED,2023-06-07T11:31:25.911000Z,2023-06-07T11:35:23.531000Z,2023-06-08T09:53:17.582000,2023-06-07T11:35:23.881746Z,238.0,647b90ee3bc01fff44954763,0.0,"English, German",High school diploma/A-levels,19.0,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),
135,56.0,G4,,,APPROVED,2023-06-07T11:39:14.942000Z,2023-06-07T12:11:32.773000Z,2023-06-08T09:53:17.803000,2023-06-07T12:11:33.191151Z,1938.0,C4FP4UXH,215.0,"English, German, French, Italian, Portuguese",Graduate degree (MA/MSc/MPhil/other),50.0,Male,White,Switzerland,Switzerland,Switzerland,German,No,Full-Time,
136,64.0,G4,,,APPROVED,2023-06-07T11:39:24.312000Z,2023-06-07T13:03:31.999000Z,2023-06-08T09:53:18.007000,2023-06-07T13:03:32.571054Z,5048.0,C4FP4UXH,106.0,"English, German",Graduate degree (MA/MSc/MPhil/other),29.0,Male,Black,DATA_EXPIRED,Germany,Nigeria,English,No,Full-Time,
137,59.0,G4,,,APPROVED,2023-06-07T11:40:44.944000Z,2023-06-07T12:06:42.747000Z,2023-06-08T09:53:18.203000,2023-06-07T12:06:43.126862Z,1558.0,C4FP4UXH,12.0,"English, German",Undergraduate degree (BA/BSc/other),26.0,Male,White,Austria,Austria,Austria,German,No,Full-Time,
138,77.0,G4,,,APPROVED,2023-06-07T11:44:35.170000Z,2023-06-07T12:14:39.027000Z,2023-06-08T09:53:18.401000,2023-06-07T12:14:39.814113Z,1804.0,C4FP4UXH,16.0,"English, German",Undergraduate degree (BA/BSc/other),25.0,Male,White,Austria,Austria,Austria,German,Yes,Part-Time,
139,149.0,G4,,,APPROVED,2023-06-07T11:48:27.492000Z,2023-06-07T12:11:49.481000Z,2023-06-08T09:53:18.608000,2023-06-07T12:11:50.145544Z,1402.0,C4FP4UXH,184.0,"English, German, Polish",Graduate degree (MA/MSc/MPhil/other),21.0,Male,White,Poland,Poland,Poland,English,Yes,Due to start a new job within the next month,
140,118.0,G4,,,APPROVED,2023-06-07T11:50:28.525000Z,2023-06-07T12:28:30.824000Z,2023-06-08T09:53:24.345000,2023-06-07T12:28:31.559970Z,2283.0,C4FP4UXH,635.0,"German, English",High school diploma/A-levels,63.0,Female,White,Germany,Ireland,Germany,German,No,Part-Time,
141,99.0,G4,,,APPROVED,2023-06-07T11:52:00.280000Z,2023-06-07T12:43:15.522000Z,2023-06-08T09:53:18.812000,2023-06-07T12:43:17.248781Z,3076.0,C4FP4UXH,797.0,"English, Polish, German",Undergraduate degree (BA/BSc/other),25.0,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time,
142,128.0,G4,,,APPROVED,2023-06-07T11:52:09.544000Z,2023-06-07T12:25:50.916000Z,2023-06-08T09:53:19.020000,2023-06-07T12:25:51.347631Z,2022.0,C4FP4UXH,84.0,"English, German",High school diploma/A-levels,26.0,Male,White,Germany,Germany,Turkey,German,No,Unemployed (and job seeking),
143,142.0,G4,,,APPROVED,2023-06-07T11:52:15.692000Z,2023-06-07T12:47:40.244000Z,2023-06-08T09:53:24.602000,2023-06-07T12:47:40.693111Z,3325.0,C4FP4UXH,409.0,"French, English, German, Portuguese",High school diploma/A-levels,20.0,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time,
144,55.0,G4,,,APPROVED,2023-06-07T11:55:18.543000Z,2023-06-07T12:18:43.106000Z,2023-06-08T09:53:19.239000,2023-06-07T12:18:43.595518Z,1405.0,C4FP4UXH,22.0,"English, German",Undergraduate degree (BA/BSc/other),24.0,Male,White,Germany,Germany,Germany,German,Yes,Part-Time,
145,141.0,G4,,,APPROVED,2023-06-07T11:57:03.380000Z,2023-06-07T12:21:33.447000Z,2023-06-08T09:53:19.442000,2023-06-07T12:21:33.814402Z,1471.0,C4FP4UXH,1.0,"German, English",Undergraduate degree (BA/BSc/other),29.0,Male,Mixed,Germany,Germany,Germany,German,No,Full-Time,
146,54.0,G4,,,APPROVED,2023-06-07T11:57:09.272000Z,2023-06-07T13:19:25.924000Z,2023-06-08T09:53:24.876000,2023-06-07T13:19:26.393679Z,4937.0,C4FP4UXH,37.0,German,High school diploma/A-levels,23.0,Female,White,Germany,Germany,Germany,German,Yes,Part-Time,
147,76.0,G4,,,APPROVED,2023-06-07T12:02:59.290000Z,2023-06-07T12:56:51.034000Z,2023-06-08T09:53:19.634000,2023-06-07T12:56:51.462010Z,3232.0,C4FP4UXH,557.0,"English, French, German, Italian, Polish, Russian, Spanish",Graduate degree (MA/MSc/MPhil/other),54.0,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
148,124.0,G4,,,APPROVED,2023-06-07T12:02:09.379000Z,2023-06-07T12:40:10.014000Z,2023-06-08T09:53:19.827000,2023-06-07T12:40:10.431410Z,2281.0,C4FP4UXH,30.0,"German, English",High school diploma/A-levels,20.0,Male,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking),
149,113.0,G4,,,APPROVED,2023-06-07T12:02:25.283000Z,2023-06-07T12:35:35.851000Z,2023-06-08T09:53:20.018000,2023-06-07T12:35:36.385266Z,1991.0,C4FP4UXH,406.0,"English, French, German",Undergraduate degree (BA/BSc/other),73.0,Male,White,Switzerland,Switzerland,Switzerland,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
150,78.0,G4,,,APPROVED,2023-06-07T12:03:12.572000Z,2023-06-07T13:26:24.135000Z,2023-06-08T09:53:20.207000,2023-06-07T13:26:24.502527Z,4992.0,C4FP4UXH,875.0,"German, Portuguese, French, Spanish, English",Undergraduate degree (BA/BSc/other),50.0,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
151,57.0,G4,,,APPROVED,2023-06-07T12:08:25.438000Z,2023-06-07T13:04:03.467000Z,2023-06-08T09:53:25.150000,2023-06-07T13:04:03.861683Z,3339.0,C4FP4UXH,658.0,"Dutch, English, German",Graduate degree (MA/MSc/MPhil/other),46.0,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,
152,152.0,G4,,,APPROVED,2023-06-07T12:09:35.983000Z,2023-06-07T12:53:44.393000Z,2023-06-08T09:53:20.402000,2023-06-07T12:53:45.717144Z,2649.0,C4FP4UXH,13.0,"English, German",High school diploma/A-levels,23.0,Male,White,Germany,Germany,Germany,German,Yes,Part-Time,
153,131.0,G4,,,APPROVED,2023-06-07T12:12:05.671000Z,2023-06-07T13:14:32.492000Z,2023-06-08T09:53:20.605000,2023-06-07T13:14:33.418141Z,3747.0,C4FP4UXH,13.0,"English, German",Undergraduate degree (BA/BSc/other),29.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,
154,140.0,G4,,,APPROVED,2023-06-07T12:11:48.718000Z,2023-06-07T13:21:37.082000Z,2023-06-08T09:53:20.796000,2023-06-07T13:21:37.616860Z,4189.0,C4FP4UXH,39.0,"English, German",High school diploma/A-levels,30.0,Male,Mixed,Germany,Germany,Germany,German,No,Full-Time,
155,87.0,G4,,,APPROVED,2023-06-07T12:14:13.497000Z,2023-06-07T12:43:25.957000Z,2023-06-08T09:53:20.987000,2023-06-07T12:43:28.651194Z,1753.0,C4FP4UXH,104.0,"Italian, English, French, German, Spanish",High school diploma/A-levels,29.0,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking),
156,74.0,G4,,,APPROVED,2023-06-07T12:16:24.115000Z,2023-06-07T12:44:02.951000Z,2023-06-08T09:53:21.182000,2023-06-07T12:44:08.699880Z,1659.0,C4FP4UXH,100.0,"German, English",Graduate degree (MA/MSc/MPhil/other),45.0,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
157,,G4,,,APPROVED,2023-06-07T12:18:57.535000Z,2023-06-07T12:46:31.111000Z,2023-06-08T09:53:21.374000,2023-06-07T12:46:31.677852Z,1654.0,C4FP4UXH,97.0,"German, English",High school diploma/A-levels,19.0,Male,White,Germany,Germany,Germany,German,Yes,Full-Time,
158,,G4,,,APPROVED,2023-06-07T12:19:12.702000Z,2023-06-07T12:54:20.594000Z,2023-06-08T09:53:25.395000,2023-06-07T12:54:21.098770Z,2108.0,C4FP4UXH,55.0,"German, Russian, English",Graduate degree (MA/MSc/MPhil/other),30.0,Female,White,Germany,Germany,Germany,German,No,Full-Time,
159,,G4,,,APPROVED,2023-06-07T12:21:35.415000Z,2023-06-07T12:59:20.714000Z,2023-06-08T09:53:25.657000,2023-06-07T12:59:21.859104Z,2266.0,C4FP4UXH,521.0,"English, French, Polish, Spanish, Ukrainian, German",High school diploma/A-levels,53.0,Female,White,Poland,Poland,Poland,Polish,No,Full-Time,
160,,G4,,,APPROVED,2023-06-07T12:21:22.453000Z,2023-06-07T12:56:55.429000Z,2023-06-08T09:53:21.572000,2023-06-07T12:56:55.853006Z,2133.0,C4FP4UXH,39.0,"Arabic, English, German",Undergraduate degree (BA/BSc/other),37.0,Male,White,Syrian Arab Republic,Germany,Germany,Arabic,Yes,Full-Time,
161,,G4,,,APPROVED,2023-06-07T12:23:35.216000Z,2023-06-07T13:06:25.096000Z,2023-06-08T09:53:21.770000,2023-06-07T13:06:25.576231Z,2570.0,C4FP4UXH,327.0,"English, Latvian, German, Russian",High school diploma/A-levels,20.0,Male,White,Estonia,Latvia,Latvia,Latvian,Yes,Due to start a new job within the next month,
162,,G4,,,APPROVED,2023-06-07T12:23:56.592000Z,2023-06-07T13:25:39.853000Z,2023-06-08T09:53:21.978000,2023-06-07T13:25:40.280019Z,3704.0,NOCODE,9.0,"Afrikaans, Arabic, Chinese, Estonian, French, German, Spanish",Graduate degree (MA/MSc/MPhil/other),25.0,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,
163,71.0,G4,,,APPROVED,2023-06-07T12:40:42.581000Z,2023-06-07T13:23:52.604000Z,2023-06-08T09:53:25.942000,2023-06-07T13:23:53.046285Z,2591.0,C4FP4UXH,807.0,"English, Greek, German, Spanish, French",Graduate degree (MA/MSc/MPhil/other),26.0,Female,White,Greece,Greece,Greece,Greek,Yes,Full-Time,
164,,G4,,,APPROVED,2023-06-07T12:42:11.624000Z,2023-06-07T13:18:04.981000Z,2023-06-08T09:53:26.199000,2023-06-07T13:18:05.558499Z,2154.0,C4FP4UXH,1720.0,"German, English, Spanish",Graduate degree (MA/MSc/MPhil/other),30.0,Female,White,Germany,Germany,Germany,German,No,Full-Time,
165,,G4,,,APPROVED,2023-06-07T12:58:05.601000Z,2023-06-07T13:39:31.295000Z,2023-06-08T09:53:26.452000,2023-06-07T13:39:32.132518Z,2486.0,C4FP4UXH,159.0,"Arabic, English, French, German",Doctorate degree (PhD/other),27.0,Female,Other,Lebanon,United States,Lebanon,Arabic,No,Full-Time,
166,,G4,,,APPROVED,2023-06-07T13:02:25.360000Z,2023-06-07T13:31:17.992000Z,2023-06-08T09:53:26.705000,2023-06-07T13:31:18.608052Z,1733.0,C4FP4UXH,404.0,"English, German",Graduate degree (MA/MSc/MPhil/other),28.0,Female,White,Germany,United Kingdom,Germany,German,Yes,Full-Time,
167,,G4,,,APPROVED,2023-06-07T13:08:34.452000Z,2023-06-07T13:58:04.577000Z,2023-06-08T09:53:26.959000,2023-06-07T13:58:59.766945Z,2971.0,C4FP4UXH,10.0,"French, German, English",Undergraduate degree (BA/BSc/other),22.0,Female,White,Germany,Germany,Germany,German,Yes,Other,
168,,G4,,,APPROVED,2023-06-07T13:20:19.646000Z,2023-06-07T13:53:22.665000Z,2023-06-08T09:53:27.250000,2023-06-07T13:53:55.925024Z,1984.0,C4FP4UXH,68.0,"English, German, Spanish",High school diploma/A-levels,24.0,Female,Other,Mexico,Spain,Mexico,Spanish,Yes,Unemployed (and job seeking),
169,82.0,G4,,,APPROVED,2023-06-07T13:55:26.545000Z,2023-06-07T14:36:04.261000Z,2023-06-08T09:53:22.181000,2023-06-07T14:36:04.701857Z,2438.0,C4FP4UXH,328.0,"Polish, German, English, Dutch",Graduate degree (MA/MSc/MPhil/other),21.0,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
170,,G4,,,APPROVED,2023-06-07T14:09:16.544000Z,2023-06-07T15:09:08.254000Z,2023-06-08T09:53:27.545000,2023-06-07T15:09:08.945253Z,3592.0,C4FP4UXH,350.0,"English, French, German, Portuguese",High school diploma/A-levels,25.0,Female,White,Luxembourg,Luxembourg,France,French,No,Unemployed (and job seeking),
171,,G4,,,APPROVED,2023-06-07T14:15:54.957000Z,2023-06-07T14:38:10.347000Z,2023-06-08T09:53:27.810000,2023-06-07T14:38:11.348269Z,1336.0,C4FP4UXH,24.0,"English, German",High school diploma/A-levels,27.0,Female,White,Germany,Germany,Germany,German,No,Full-Time,
172,,G4,,,APPROVED,2023-06-07T14:35:16.311000Z,2023-06-07T14:55:45.474000Z,2023-06-08T09:53:22.371000,2023-06-07T14:55:46.257152Z,1230.0,C4FP4UXH,191.0,"English, German",Graduate degree (MA/MSc/MPhil/other),31.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,
173,,G4,,,APPROVED,2023-06-07T14:40:14.570000Z,2023-06-07T15:32:15.030000Z,2023-06-08T09:53:28.076000,2023-06-07T15:32:29.634695Z,3121.0,C4FP4UXH,878.0,"German, English",High school diploma/A-levels,26.0,Female,White,Germany,Germany,Germany,German,Yes,Part-Time,
174,103.0,G4,,,APPROVED,2023-06-07T14:55:25.008000Z,2023-06-07T16:05:36.309000Z,2023-06-08T09:53:28.330000,2023-06-07T16:05:36.764863Z,4212.0,C4FP4UXH,30.0,"German, English",High school diploma/A-levels,34.0,Female,White,Germany,Germany,Germany,German,No,Full-Time,
175,,G4,,,APPROVED,2023-06-07T15:15:32.019000Z,2023-06-07T15:40:17.678000Z,2023-06-08T09:53:28.581000,2023-06-07T15:40:18.598002Z,1486.0,C4FP4UXH,164.0,"English, German",High school diploma/A-levels,21.0,Female,White,Germany,Germany,Germany,German,Yes,Other,
176,,G4,,,APPROVED,2023-06-07T15:21:09.100000Z,2023-06-07T15:46:59.823000Z,2023-06-08T09:53:28.840000,2023-06-07T15:49:14.440514Z,1551.0,C4FP4UXH,15.0,German,High school diploma/A-levels,20.0,Female,White,Germany,Germany,Germany,German,Yes,Part-Time,
177,,G4,,,APPROVED,2023-06-07T15:47:44.976000Z,2023-06-07T16:55:16.087000Z,2023-06-08T09:53:29.086000,2023-06-07T16:55:16.545693Z,4052.0,C4FP4UXH,276.0,"English, German",Graduate degree (MA/MSc/MPhil/other),31.0,Female,White,Germany,Germany,Germany,German,No,Full-Time,
178,,G4,,,APPROVED,2023-06-07T16:12:02.459000Z,2023-06-07T17:00:41.576000Z,2023-06-08T09:53:29.353000,2023-06-07T17:00:42.039289Z,2920.0,C4FP4UXH,254.0,"French, German, English",Graduate degree (MA/MSc/MPhil/other),41.0,Female,White,Germany,France,France,German,No,Part-Time,
179,,G4,,,APPROVED,2023-06-07T16:16:01.113000Z,2023-06-07T17:17:47.061000Z,2023-06-08T09:53:29.606000,2023-06-07T17:17:47.580477Z,3706.0,C4FP4UXH,197.0,"English, German, Polish",High school diploma/A-levels,24.0,Female,White,Poland,Poland,Poland,Polish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
180,,G4,,,APPROVED,2023-06-07T16:46:30.033000Z,2023-06-07T17:34:09.023000Z,2023-06-08T09:53:29.858000,2023-06-07T17:34:09.695673Z,2859.0,C4FP4UXH,28.0,"German, English, French",Undergraduate degree (BA/BSc/other),23.0,Female,White,Germany,Germany,Germany,German,Yes,Part-Time,
181,,G4,,,APPROVED,2023-06-07T16:45:32.083000Z,2023-06-07T17:46:23.300000Z,2023-06-08T09:53:30.105000,2023-06-07T17:46:24.200853Z,3652.0,NOCODE,181.0,"Portuguese, Spanish, English, German, Dutch",Undergraduate degree (BA/BSc/other),25.0,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,
182,,G4,,,APPROVED,2023-06-07T18:03:36.957000Z,2023-06-07T18:56:36.638000Z,2023-06-08T09:53:30.364000,2023-06-07T18:56:37.967400Z,3180.0,C4FP4UXH,4.0,"English, German, Polish, Ukrainian, Russian",Graduate degree (MA/MSc/MPhil/other),26.0,Female,White,Ukraine,Germany,Ukraine,Ukrainian,Yes,Part-Time,
